Subj,Condition,Bin,Time,ToDistractor,ToTarget,elogit,elogit_wt,Proportion,ot1,ot2,ot3
8,facilitating,10,650,7,15,0.725937003382936,0.197849462365591,0.681818181818182,0.0495073771488337,-0.261228738993946,-0.112436199085566
8,facilitating,11,700,7,15,0.725937003382936,0.197849462365591,0.681818181818182,0.0990147542976674,-0.227155425212127,-0.208810084016051
8,facilitating,12,750,6,15,0.86903784702361,0.218362282878412,0.714285714285714,0.148522131446501,-0.170366568909095,-0.273059340636375
8,facilitating,13,800,6,15,0.86903784702361,0.218362282878412,0.714285714285714,0.198029508595335,-0.090862170084851,-0.289121654791456
8,facilitating,14,850,6,15,0.86903784702361,0.218362282878412,0.714285714285714,0.247536885744169,0.0113577712606064,-0.240934712326213
8,facilitating,15,900,9,15,0.489548225318706,0.169779286926995,0.625,0.297044262893002,0.136293255127276,-0.112436199085566
8,facilitating,16,950,9,15,0.489548225318706,0.169779286926995,0.625,0.346551640041836,0.283944281515159,0.112436199085566
8,facilitating,17,1000,9,15,0.489548225318706,0.169779286926995,0.625,0.39605901719067,0.454310850424255,0.449744796342265
8,neutral,1,200,6,21,1.19625075823203,0.200357781753131,0.777777777777778,-0.39605901719067,0.454310850424255,-0.449744796342265
8,neutral,2,250,3,23,1.90423745265475,0.328267477203647,0.884615384615385,-0.346551640041836,0.283944281515159,-0.112436199085566
8,neutral,3,300,3,24,1.94591014905531,0.326530612244898,0.888888888888889,-0.297044262893002,0.136293255127276,0.112436199085566
8,neutral,4,350,3,23,1.90423745265475,0.328267477203647,0.884615384615385,-0.247536885744169,0.0113577712606063,0.240934712326213
8,neutral,5,400,6,21,1.19625075823203,0.200357781753131,0.777777777777778,-0.198029508595335,-0.090862170084851,0.289121654791456
8,neutral,6,450,7,19,0.955511445027436,0.184615384615385,0.730769230769231,-0.148522131446501,-0.170366568909095,0.273059340636375
8,neutral,7,500,12,16,0.27763173659828,0.140606060606061,0.571428571428571,-0.0990147542976674,-0.227155425212127,0.208810084016052
8,neutral,8,550,10,15,0.389464766761723,0.159754224270353,0.6,-0.0495073771488337,-0.261228738993946,0.112436199085566
8,neutral,9,600,12,18,0.392042087776024,0.134054054054054,0.6,3.29785379996619e-17,-0.272586510254553,0
8,neutral,10,650,13,18,0.315081046639895,0.128128128128128,0.580645161290323,0.0495073771488337,-0.261228738993946,-0.112436199085566
8,neutral,11,700,13,18,0.315081046639895,0.128128128128128,0.580645161290323,0.0990147542976674,-0.227155425212127,-0.208810084016051
8,neutral,12,750,10,18,0.566395474920801,0.149292149292149,0.642857142857143,0.148522131446501,-0.170366568909095,-0.273059340636375
8,neutral,13,800,9,18,0.666478933477784,0.159317211948791,0.666666666666667,0.198029508595335,-0.090862170084851,-0.289121654791456
8,neutral,14,850,9,18,0.666478933477784,0.159317211948791,0.666666666666667,0.247536885744169,0.0113577712606064,-0.240934712326213
8,neutral,15,900,10,16,0.451985123743057,0.155844155844156,0.615384615384615,0.297044262893002,0.136293255127276,-0.112436199085566
8,neutral,16,950,14,15,0.0666913744986721,0.133481646273637,0.517241379310345,0.346551640041836,0.283944281515159,0.112436199085566
8,neutral,17,1000,15,17,0.121360857004268,0.121658986175115,0.53125,0.39605901719067,0.454310850424255,0.449744796342265
9,facilitating,1,200,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.39605901719067,0.454310850424255,-0.449744796342265
9,facilitating,2,250,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.346551640041836,0.283944281515159,-0.112436199085566
9,facilitating,3,300,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.297044262893002,0.136293255127276,0.112436199085566
9,facilitating,4,350,20,24,0.178248231406319,0.0895968143354903,0.545454545454545,-0.247536885744169,0.0113577712606063,0.240934712326213
9,facilitating,5,400,21,24,0.130620182417064,0.087327954437589,0.533333333333333,-0.198029508595335,-0.090862170084851,0.289121654791456
9,facilitating,6,450,21,24,0.130620182417064,0.087327954437589,0.533333333333333,-0.148522131446501,-0.170366568909095,0.273059340636375
9,facilitating,7,500,21,24,0.130620182417064,0.087327954437589,0.533333333333333,-0.0990147542976674,-0.227155425212127,0.208810084016052
9,facilitating,8,550,21,24,0.130620182417064,0.087327954437589,0.533333333333333,-0.0495073771488337,-0.261228738993946,0.112436199085566
9,facilitating,9,600,21,24,0.130620182417064,0.087327954437589,0.533333333333333,3.29785379996619e-17,-0.272586510254553,0
9,facilitating,10,650,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.0495073771488337,-0.261228738993946,-0.112436199085566
9,facilitating,11,700,19,24,0.22825865198098,0.0920983778126635,0.558139534883721,0.0990147542976674,-0.227155425212127,-0.208810084016051
9,facilitating,12,750,15,26,0.536304709066976,0.102251978088862,0.634146341463415,0.148522131446501,-0.170366568909095,-0.273059340636375
9,facilitating,13,800,15,30,0.676886659688165,0.0973030142781597,0.666666666666667,0.198029508595335,-0.090862170084851,-0.289121654791456
9,facilitating,14,850,15,30,0.676886659688165,0.0973030142781597,0.666666666666667,0.247536885744169,0.0113577712606064,-0.240934712326213
9,facilitating,15,900,10,31,1.09861228866811,0.126984126984127,0.75609756097561,0.297044262893002,0.136293255127276,-0.112436199085566
9,facilitating,16,950,9,33,1.26025364022453,0.135113904163394,0.785714285714286,0.346551640041836,0.283944281515159,0.112436199085566
9,facilitating,17,1000,9,30,1.16643488500687,0.138050043140638,0.769230769230769,0.39605901719067,0.454310850424255,0.449744796342265
9,neutral,1,200,12,29,0.858661619037519,0.113898305084746,0.707317073170732,-0.39605901719067,0.454310850424255,-0.449744796342265
9,neutral,2,250,12,28,0.824175442966349,0.115087719298246,0.7,-0.346551640041836,0.283944281515159,-0.112436199085566
9,neutral,3,300,16,24,0.395312736644146,0.101422387136673,0.6,-0.297044262893002,0.136293255127276,0.112436199085566
9,neutral,4,350,21,23,0.0889474860164961,0.0890648193963385,0.522727272727273,-0.247536885744169,0.0113577712606063,0.240934712326213
9,neutral,5,400,21,21,0,0.0930232558139535,0.5,-0.198029508595335,-0.090862170084851,0.289121654791456
9,neutral,6,450,21,21,0,0.0930232558139535,0.5,-0.148522131446501,-0.170366568909095,0.273059340636375
9,neutral,7,500,21,21,0,0.0930232558139535,0.5,-0.0990147542976674,-0.227155425212127,0.208810084016052
9,neutral,8,550,21,21,0,0.0930232558139535,0.5,-0.0495073771488337,-0.261228738993946,0.112436199085566
9,neutral,9,600,20,21,0.0476280489892547,0.0952921157118548,0.51219512195122,3.29785379996619e-17,-0.272586510254553,0
9,neutral,10,650,18,23,0.239229689065834,0.0966072455434158,0.560975609756098,0.0495073771488337,-0.261228738993946,-0.112436199085566
9,neutral,11,700,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,0.0990147542976674,-0.227155425212127,-0.208810084016051
9,neutral,12,750,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,0.148522131446501,-0.170366568909095,-0.273059340636375
9,neutral,13,800,13,24,0.595983432106298,0.114890400604686,0.648648648648649,0.198029508595335,-0.090862170084851,-0.289121654791456
9,neutral,14,850,12,24,0.672944473242426,0.120816326530612,0.666666666666667,0.247536885744169,0.0113577712606064,-0.240934712326213
9,neutral,15,900,12,27,0.78845736036427,0.116363636363636,0.692307692307692,0.297044262893002,0.136293255127276,-0.112436199085566
9,neutral,16,950,10,27,0.962810747509048,0.131601731601732,0.72972972972973,0.346551640041836,0.283944281515159,0.112436199085566
9,neutral,17,1000,9,30,1.16643488500687,0.138050043140638,0.769230769230769,0.39605901719067,0.454310850424255,0.449744796342265
10,facilitating,1,200,33,12,-0.985816794522765,0.109850746268657,0.266666666666667,-0.39605901719067,0.454310850424255,-0.449744796342265
10,facilitating,2,250,30,12,-0.89199803930511,0.112786885245902,0.285714285714286,-0.346551640041836,0.283944281515159,-0.112436199085566
10,facilitating,3,300,27,17,-0.451985123743057,0.0935064935064935,0.386363636363636,-0.297044262893002,0.136293255127276,0.112436199085566
10,facilitating,4,350,27,18,-0.396415272588246,0.0904176904176904,0.4,-0.247536885744169,0.0113577712606063,0.240934712326213
10,facilitating,5,400,27,18,-0.396415272588246,0.0904176904176904,0.4,-0.198029508595335,-0.090862170084851,0.289121654791456
10,facilitating,6,450,27,18,-0.396415272588246,0.0904176904176904,0.4,-0.148522131446501,-0.170366568909095,0.273059340636375
10,facilitating,7,500,23,19,-0.186585955580412,0.093835242771413,0.452380952380952,-0.0990147542976674,-0.227155425212127,0.208810084016052
10,facilitating,8,550,21,21,0,0.0930232558139535,0.5,-0.0495073771488337,-0.261228738993946,0.112436199085566
10,facilitating,9,600,21,20,-0.0476280489892546,0.0952921157118548,0.48780487804878,3.29785379996619e-17,-0.272586510254553,0
10,facilitating,10,650,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.0495073771488337,-0.261228738993946,-0.112436199085566
10,facilitating,11,700,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.0990147542976674,-0.227155425212127,-0.208810084016051
10,facilitating,12,750,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.148522131446501,-0.170366568909095,-0.273059340636375
10,facilitating,13,800,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.198029508595335,-0.090862170084851,-0.289121654791456
10,facilitating,14,850,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.247536885744169,0.0113577712606064,-0.240934712326213
10,facilitating,15,900,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.297044262893002,0.136293255127276,-0.112436199085566
10,facilitating,16,950,19,23,0.186585955580412,0.093835242771413,0.547619047619048,0.346551640041836,0.283944281515159,0.112436199085566
10,facilitating,17,1000,20,23,0.136575535005751,0.0913336792942397,0.534883720930233,0.39605901719067,0.454310850424255,0.449744796342265
10,neutral,1,200,21,21,0,0.0930232558139535,0.5,-0.39605901719067,0.454310850424255,-0.449744796342265
10,neutral,2,250,21,21,0,0.0930232558139535,0.5,-0.346551640041836,0.283944281515159,-0.112436199085566
10,neutral,3,300,21,21,0,0.0930232558139535,0.5,-0.297044262893002,0.136293255127276,0.112436199085566
10,neutral,4,350,21,21,0,0.0930232558139535,0.5,-0.247536885744169,0.0113577712606063,0.240934712326213
10,neutral,5,400,18,21,0.150282203049338,0.100565681961031,0.538461538461538,-0.198029508595335,-0.090862170084851,0.289121654791456
10,neutral,6,450,15,23,0.416160397224912,0.10706932052162,0.605263157894737,-0.148522131446501,-0.170366568909095,0.273059340636375
10,neutral,7,500,15,23,0.416160397224912,0.10706932052162,0.605263157894737,-0.0990147542976674,-0.227155425212127,0.208810084016052
10,neutral,8,550,15,20,0.279584862219162,0.113296616837136,0.571428571428571,-0.0495073771488337,-0.261228738993946,0.112436199085566
10,neutral,9,600,17,23,0.294799540220645,0.0996960486322188,0.575,3.29785379996619e-17,-0.272586510254553,0
10,neutral,10,650,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,0.0495073771488337,-0.261228738993946,-0.112436199085566
10,neutral,11,700,18,22,0.195744577126095,0.0984984984984985,0.55,0.0990147542976674,-0.227155425212127,-0.208810084016051
10,neutral,12,750,18,22,0.195744577126095,0.0984984984984985,0.55,0.148522131446501,-0.170366568909095,-0.273059340636375
10,neutral,13,800,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,0.198029508595335,-0.090862170084851,-0.289121654791456
10,neutral,14,850,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,0.247536885744169,0.0113577712606064,-0.240934712326213
10,neutral,15,900,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,0.297044262893002,0.136293255127276,-0.112436199085566
10,neutral,16,950,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,0.346551640041836,0.283944281515159,0.112436199085566
10,neutral,17,1000,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,0.39605901719067,0.454310850424255,0.449744796342265
12,facilitating,1,200,24,24,0,0.0816326530612245,0.5,-0.39605901719067,0.454310850424255,-0.449744796342265
12,facilitating,2,250,24,22,-0.0851578083403068,0.0852607709750567,0.478260869565217,-0.346551640041836,0.283944281515159,-0.112436199085566
12,facilitating,3,300,25,21,-0.170625517030763,0.0857273141814865,0.456521739130435,-0.297044262893002,0.136293255127276,0.112436199085566
12,facilitating,4,350,25,21,-0.170625517030763,0.0857273141814865,0.456521739130435,-0.247536885744169,0.0113577712606063,0.240934712326213
12,facilitating,5,400,24,23,-0.0416726964005681,0.0833695180199739,0.48936170212766,-0.198029508595335,-0.090862170084851,0.289121654791456
12,facilitating,6,450,22,22,0,0.0888888888888889,0.5,-0.148522131446501,-0.170366568909095,0.273059340636375
12,facilitating,7,500,24,24,0,0.0816326530612245,0.5,-0.0990147542976674,-0.227155425212127,0.208810084016052
12,facilitating,8,550,24,24,0,0.0816326530612245,0.5,-0.0495073771488337,-0.261228738993946,0.112436199085566
12,facilitating,9,600,24,24,0,0.0816326530612245,0.5,3.29785379996619e-17,-0.272586510254553,0
12,facilitating,10,650,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.0495073771488337,-0.261228738993946,-0.112436199085566
12,facilitating,11,700,21,26,0.209091797858559,0.0842474769635805,0.553191489361702,0.0990147542976674,-0.227155425212127,-0.208810084016051
12,facilitating,12,750,19,25,0.268263986594679,0.0904977375565611,0.568181818181818,0.148522131446501,-0.170366568909095,-0.273059340636375
12,facilitating,13,800,18,27,0.396415272588246,0.0904176904176904,0.6,0.198029508595335,-0.090862170084851,-0.289121654791456
12,facilitating,14,850,18,27,0.396415272588246,0.0904176904176904,0.6,0.247536885744169,0.0113577712606064,-0.240934712326213
12,facilitating,15,900,19,24,0.22825865198098,0.0920983778126635,0.558139534883721,0.297044262893002,0.136293255127276,-0.112436199085566
12,facilitating,16,950,21,24,0.130620182417064,0.087327954437589,0.533333333333333,0.346551640041836,0.283944281515159,0.112436199085566
12,facilitating,17,1000,18,25,0.320907720080101,0.0932697403285639,0.581395348837209,0.39605901719067,0.454310850424255,0.449744796342265
12,neutral,1,200,30,18,-0.499955951529087,0.0868409392999557,0.375,-0.39605901719067,0.454310850424255,-0.449744796342265
12,neutral,2,250,28,17,-0.487703206345136,0.0922305764411027,0.377777777777778,-0.346551640041836,0.283944281515159,-0.112436199085566
12,neutral,3,300,27,18,-0.396415272588246,0.0904176904176904,0.4,-0.297044262893002,0.136293255127276,0.112436199085566
12,neutral,4,350,27,20,-0.293761118528163,0.0851441241685144,0.425531914893617,-0.247536885744169,0.0113577712606063,0.240934712326213
12,neutral,5,400,27,21,-0.246133069538908,0.0828752642706131,0.4375,-0.198029508595335,-0.090862170084851,0.289121654791456
12,neutral,6,450,27,19,-0.343771539102824,0.0876456876456876,0.41304347826087,-0.148522131446501,-0.170366568909095,0.273059340636375
12,neutral,7,500,30,18,-0.499955951529087,0.0868409392999557,0.375,-0.0990147542976674,-0.227155425212127,0.208810084016052
12,neutral,8,550,30,18,-0.499955951529087,0.0868409392999557,0.375,-0.0495073771488337,-0.261228738993946,0.112436199085566
12,neutral,9,600,30,18,-0.499955951529087,0.0868409392999557,0.375,3.29785379996619e-17,-0.272586510254553,0
12,neutral,10,650,31,15,-0.709147521906387,0.0962621607782898,0.326086956521739,0.0495073771488337,-0.261228738993946,-0.112436199085566
12,neutral,11,700,33,15,-0.77070541490582,0.0943668753009148,0.3125,0.0990147542976674,-0.227155425212127,-0.208810084016051
12,neutral,12,750,30,16,-0.614366302706831,0.0933929458519623,0.347826086956522,0.148522131446501,-0.170366568909095,-0.273059340636375
12,neutral,13,800,30,18,-0.499955951529087,0.0868409392999557,0.375,0.198029508595335,-0.090862170084851,-0.289121654791456
12,neutral,14,850,30,18,-0.499955951529087,0.0868409392999557,0.375,0.247536885744169,0.0113577712606064,-0.240934712326213
12,neutral,15,900,28,18,-0.432133355190326,0.0891417733522997,0.391304347826087,0.297044262893002,0.136293255127276,-0.112436199085566
12,neutral,16,950,26,21,-0.209091797858559,0.0842474769635805,0.446808510638298,0.346551640041836,0.283944281515159,0.112436199085566
12,neutral,17,1000,21,23,0.0889474860164961,0.0890648193963385,0.522727272727273,0.39605901719067,0.454310850424255,0.449744796342265
13,facilitating,1,200,20,16,-0.217064505237827,0.109386548410939,0.444444444444444,-0.39605901719067,0.454310850424255,-0.449744796342265
13,facilitating,2,250,23,18,-0.239229689065834,0.0966072455434158,0.439024390243902,-0.346551640041836,0.283944281515159,-0.112436199085566
13,facilitating,3,300,23,18,-0.239229689065834,0.0966072455434158,0.439024390243902,-0.297044262893002,0.136293255127276,0.112436199085566
13,facilitating,4,350,22,18,-0.195744577126095,0.0984984984984985,0.45,-0.247536885744169,0.0113577712606063,0.240934712326213
13,facilitating,5,400,19,17,-0.108213584640233,0.108424908424908,0.472222222222222,-0.198029508595335,-0.090862170084851,0.289121654791456
13,facilitating,6,450,19,20,0.0500104205746614,0.100062539086929,0.512820512820513,-0.148522131446501,-0.170366568909095,0.273059340636375
13,facilitating,7,500,14,22,0.439366659783846,0.113409961685824,0.611111111111111,-0.0990147542976674,-0.227155425212127,0.208810084016052
13,facilitating,8,550,13,21,0.465363249689233,0.120585701981051,0.617647058823529,-0.0495073771488337,-0.261228738993946,0.112436199085566
13,facilitating,9,600,15,21,0.327212911208416,0.111027756939235,0.583333333333333,3.29785379996619e-17,-0.272586510254553,0
13,facilitating,10,650,14,21,0.393904285707088,0.115477145148356,0.6,0.0495073771488337,-0.261228738993946,-0.112436199085566
13,facilitating,11,700,10,21,0.716677677970139,0.141749723145072,0.67741935483871,0.0990147542976674,-0.227155425212127,-0.208810084016051
13,facilitating,12,750,9,27,1.06289420606603,0.141626794258373,0.75,0.148522131446501,-0.170366568909095,-0.273059340636375
13,facilitating,13,800,9,27,1.06289420606603,0.141626794258373,0.75,0.198029508595335,-0.090862170084851,-0.289121654791456
13,facilitating,14,850,8,27,1.17411984117625,0.154010695187166,0.771428571428571,0.247536885744169,0.0113577712606064,-0.240934712326213
13,facilitating,15,900,6,26,1.40534255609059,0.191582002902758,0.8125,0.297044262893002,0.136293255127276,-0.112436199085566
13,facilitating,16,950,3,28,2.09714111877924,0.320802005012531,0.903225806451613,0.346551640041836,0.283944281515159,0.112436199085566
13,facilitating,17,1000,3,28,2.09714111877924,0.320802005012531,0.903225806451613,0.39605901719067,0.454310850424255,0.449744796342265
13,neutral,1,200,19,18,-0.052643733485422,0.105336105336105,0.486486486486487,-0.39605901719067,0.454310850424255,-0.449744796342265
13,neutral,2,250,20,18,-0.102654154060083,0.102834541858932,0.473684210526316,-0.346551640041836,0.283944281515159,-0.112436199085566
13,neutral,3,300,18,17,-0.0555698511548108,0.111196911196911,0.485714285714286,-0.297044262893002,0.136293255127276,0.112436199085566
13,neutral,4,350,22,15,-0.372675285285174,0.108960573476703,0.405405405405405,-0.247536885744169,0.0113577712606063,0.240934712326213
13,neutral,5,400,21,16,-0.264692554227082,0.107117688513037,0.432432432432432,-0.198029508595335,-0.090862170084851,0.289121654791456
13,neutral,6,450,21,18,-0.150282203049338,0.100565681961031,0.461538461538462,-0.148522131446501,-0.170366568909095,0.273059340636375
13,neutral,7,500,21,18,-0.150282203049338,0.100565681961031,0.461538461538462,-0.0990147542976674,-0.227155425212127,0.208810084016052
13,neutral,8,550,21,21,0,0.0930232558139535,0.5,-0.0495073771488337,-0.261228738993946,0.112436199085566
13,neutral,9,600,21,21,0,0.0930232558139535,0.5,3.29785379996619e-17,-0.272586510254553,0
13,neutral,10,650,20,21,0.0476280489892547,0.0952921157118548,0.51219512195122,0.0495073771488337,-0.261228738993946,-0.112436199085566
13,neutral,11,700,18,21,0.150282203049338,0.100565681961031,0.538461538461538,0.0990147542976674,-0.227155425212127,-0.208810084016051
13,neutral,12,750,18,21,0.150282203049338,0.100565681961031,0.538461538461538,0.148522131446501,-0.170366568909095,-0.273059340636375
13,neutral,13,800,17,21,0.205852054204149,0.103654485049834,0.552631578947368,0.198029508595335,-0.090862170084851,-0.289121654791456
13,neutral,14,850,11,23,0.714653385780909,0.129509713228492,0.676470588235294,0.247536885744169,0.0113577712606064,-0.240934712326213
13,neutral,15,900,7,27,1.29928298413026,0.16969696969697,0.794117647058823,0.297044262893002,0.136293255127276,-0.112436199085566
13,neutral,16,950,5,31,1.74523945359316,0.213564213564214,0.861111111111111,0.346551640041836,0.283944281515159,0.112436199085566
13,neutral,17,1000,3,33,2.25878247033565,0.315565031982942,0.916666666666667,0.39605901719067,0.454310850424255,0.449744796342265
14,facilitating,1,200,18,21,0.150282203049338,0.100565681961031,0.538461538461538,-0.39605901719067,0.454310850424255,-0.449744796342265
14,facilitating,2,250,15,21,0.327212911208416,0.111027756939235,0.583333333333333,-0.346551640041836,0.283944281515159,-0.112436199085566
14,facilitating,3,300,16,21,0.264692554227082,0.107117688513037,0.567567567567568,-0.297044262893002,0.136293255127276,0.112436199085566
14,facilitating,4,350,15,18,0.176930708159078,0.118570183086312,0.545454545454545,-0.247536885744169,0.0113577712606063,0.240934712326213
14,facilitating,5,400,15,18,0.176930708159078,0.118570183086312,0.545454545454545,-0.198029508595335,-0.090862170084851,0.289121654791456
14,facilitating,6,450,15,18,0.176930708159078,0.118570183086312,0.545454545454545,-0.148522131446501,-0.170366568909095,0.273059340636375
14,facilitating,7,500,15,20,0.279584862219162,0.113296616837136,0.571428571428571,-0.0990147542976674,-0.227155425212127,0.208810084016052
14,facilitating,8,550,15,21,0.327212911208416,0.111027756939235,0.583333333333333,-0.0495073771488337,-0.261228738993946,0.112436199085566
14,facilitating,9,600,13,21,0.465363249689233,0.120585701981051,0.617647058823529,3.29785379996619e-17,-0.272586510254553,0
14,facilitating,10,650,6,23,1.28519824424852,0.196399345335516,0.793103448275862,0.0495073771488337,-0.261228738993946,-0.112436199085566
14,facilitating,11,700,3,23,1.90423745265475,0.328267477203647,0.884615384615385,0.0990147542976674,-0.227155425212127,-0.208810084016051
14,facilitating,12,750,3,24,1.94591014905531,0.326530612244898,0.888888888888889,0.148522131446501,-0.170366568909095,-0.273059340636375
14,facilitating,13,800,3,26,2.02438176449681,0.323450134770889,0.896551724137931,0.198029508595335,-0.090862170084851,-0.289121654791456
14,facilitating,14,850,3,26,2.02438176449681,0.323450134770889,0.896551724137931,0.247536885744169,0.0113577712606064,-0.240934712326213
14,facilitating,15,900,3,29,2.13162729485041,0.319612590799031,0.90625,0.297044262893002,0.136293255127276,-0.112436199085566
14,facilitating,16,950,3,30,2.164963715118,0.318501170960187,0.909090909090909,0.346551640041836,0.283944281515159,0.112436199085566
14,facilitating,17,1000,2,27,2.39789527279837,0.436363636363636,0.931034482758621,0.39605901719067,0.454310850424255,0.449744796342265
14,neutral,1,200,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.39605901719067,0.454310850424255,-0.449744796342265
14,neutral,2,250,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.346551640041836,0.283944281515159,-0.112436199085566
14,neutral,3,300,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.297044262893002,0.136293255127276,0.112436199085566
14,neutral,4,350,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.247536885744169,0.0113577712606063,0.240934712326213
14,neutral,5,400,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.198029508595335,-0.090862170084851,0.289121654791456
14,neutral,6,450,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.148522131446501,-0.170366568909095,0.273059340636375
14,neutral,7,500,22,15,-0.372675285285174,0.108960573476703,0.405405405405405,-0.0990147542976674,-0.227155425212127,0.208810084016052
14,neutral,8,550,21,16,-0.264692554227082,0.107117688513037,0.432432432432432,-0.0495073771488337,-0.261228738993946,0.112436199085566
14,neutral,9,600,18,18,0,0.108108108108108,0.5,3.29785379996619e-17,-0.272586510254553,0
14,neutral,10,650,10,22,0.762140052046897,0.13968253968254,0.6875,0.0495073771488337,-0.261228738993946,-0.112436199085566
14,neutral,11,700,3,35,2.316769727986,0.313883299798793,0.921052631578947,0.0990147542976674,-0.227155425212127,-0.208810084016051
14,neutral,12,750,3,38,2.39789527279837,0.311688311688312,0.926829268292683,0.148522131446501,-0.170366568909095,-0.273059340636375
14,neutral,13,800,4,36,2.09323486381217,0.249619482496195,0.9,0.198029508595335,-0.090862170084851,-0.289121654791456
14,neutral,14,850,6,36,1.72551008368685,0.181243414120126,0.857142857142857,0.247536885744169,0.0113577712606064,-0.240934712326213
14,neutral,15,900,6,36,1.72551008368685,0.181243414120126,0.857142857142857,0.297044262893002,0.136293255127276,-0.112436199085566
14,neutral,16,950,6,36,1.72551008368685,0.181243414120126,0.857142857142857,0.346551640041836,0.283944281515159,0.112436199085566
14,neutral,17,1000,6,36,1.72551008368685,0.181243414120126,0.857142857142857,0.39605901719067,0.454310850424255,0.449744796342265
16,facilitating,1,200,24,21,-0.130620182417064,0.087327954437589,0.466666666666667,-0.39605901719067,0.454310850424255,-0.449744796342265
16,facilitating,2,250,24,21,-0.130620182417064,0.087327954437589,0.466666666666667,-0.346551640041836,0.283944281515159,-0.112436199085566
16,facilitating,3,300,24,21,-0.130620182417064,0.087327954437589,0.466666666666667,-0.297044262893002,0.136293255127276,0.112436199085566
16,facilitating,4,350,23,20,-0.136575535005751,0.0913336792942397,0.465116279069767,-0.247536885744169,0.0113577712606063,0.240934712326213
16,facilitating,5,400,21,18,-0.150282203049338,0.100565681961031,0.461538461538462,-0.198029508595335,-0.090862170084851,0.289121654791456
16,facilitating,6,450,22,16,-0.31015492830384,0.105050505050505,0.421052631578947,-0.148522131446501,-0.170366568909095,0.273059340636375
16,facilitating,7,500,24,15,-0.45783309362548,0.10533245556287,0.384615384615385,-0.0990147542976674,-0.227155425212127,0.208810084016052
16,facilitating,8,550,24,15,-0.45783309362548,0.10533245556287,0.384615384615385,-0.0495073771488337,-0.261228738993946,0.112436199085566
16,facilitating,9,600,23,15,-0.416160397224912,0.10706932052162,0.394736842105263,3.29785379996619e-17,-0.272586510254553,0
16,facilitating,10,650,17,18,0.0555698511548108,0.111196911196911,0.514285714285714,0.0495073771488337,-0.261228738993946,-0.112436199085566
16,facilitating,11,700,15,22,0.372675285285174,0.108960573476703,0.594594594594595,0.0990147542976674,-0.227155425212127,-0.208810084016051
16,facilitating,12,750,12,23,0.631271776841858,0.122553191489362,0.657142857142857,0.148522131446501,-0.170366568909095,-0.273059340636375
16,facilitating,13,800,12,30,0.89199803930511,0.112786885245902,0.714285714285714,0.198029508595335,-0.090862170084851,-0.289121654791456
16,facilitating,14,850,12,30,0.89199803930511,0.112786885245902,0.714285714285714,0.247536885744169,0.0113577712606064,-0.240934712326213
16,facilitating,15,900,12,30,0.89199803930511,0.112786885245902,0.714285714285714,0.297044262893002,0.136293255127276,-0.112436199085566
16,facilitating,16,950,12,30,0.89199803930511,0.112786885245902,0.714285714285714,0.346551640041836,0.283944281515159,0.112436199085566
16,facilitating,17,1000,10,30,1.06635142644989,0.128024980483997,0.75,0.39605901719067,0.454310850424255,0.449744796342265
16,neutral,1,200,21,23,0.0889474860164961,0.0890648193963385,0.522727272727273,-0.39605901719067,0.454310850424255,-0.449744796342265
16,neutral,2,250,21,21,0,0.0930232558139535,0.5,-0.346551640041836,0.283944281515159,-0.112436199085566
16,neutral,3,300,19,21,0.0976384695639161,0.097793679189028,0.525,-0.297044262893002,0.136293255127276,0.112436199085566
16,neutral,4,350,18,21,0.150282203049338,0.100565681961031,0.538461538461538,-0.247536885744169,0.0113577712606063,0.240934712326213
16,neutral,5,400,18,21,0.150282203049338,0.100565681961031,0.538461538461538,-0.198029508595335,-0.090862170084851,0.289121654791456
16,neutral,6,450,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.148522131446501,-0.170366568909095,0.273059340636375
16,neutral,7,500,15,25,0.49783842823918,0.103731815306768,0.625,-0.0990147542976674,-0.227155425212127,0.208810084016052
