"Subj","Block","TrialNo","TargetWord","ImageL","ImageR","TargetImage","DistractorImage","Audio","StimType","BlockOrder"
"40","Block2",33,"duck","ball2","duck2","ImageR","ImageL","See_hi_the_D_Duck_faci","facilitating",2
"40","Block2",34,"dog","book1","dog1","ImageR","ImageL","See_lo_the_V_Dog_neut","neutral",2
"40","Block2",35,"sock","cup1","sock1","ImageR","ImageL","Whe_hi_the_V_Sock_neut","filler",2
"40","Block2",36,"ball","duck4","ball4","ImageR","ImageL","Whe_lo_the_V_Ball_neut","neutral",2
"40","Block2",37,"duck","duck1","ball1","ImageL","ImageR","Whe_lo_the_V_Duck_neut","neutral",2
"40","Block2",38,"shoe","shoe1","cookie1","ImageL","ImageR","See_hi_the_V_Shoe_neut","filler",2
"40","Block2",39,"book","dog4","book4","ImageR","ImageL","See_hi_the_B_Book_faci","facilitating",2
"40","Block2",40,"dog","dog3","book3","ImageL","ImageR","Fin_lo_the_D_Dog_faci","facilitating",2
"40","Block2",41,"car","cat1","car1","ImageR","ImageL","Whe_lo_the_V_Car_neut","filler",2
"40","Block2",42,"ball","ball3","duck3","ImageL","ImageR","Fin_hi_the_V_Ball_neut","neutral",2
"40","Block2",43,"dog","book1","dog1","ImageR","ImageL","See_hi_the_D_Dog_faci","facilitating",2
"40","Block2",44,"cookie","shoe1","cookie1","ImageR","ImageL","See_lo_the_V_Cookie_neut","filler",2
"40","Block2",45,"duck","duck3","ball3","ImageL","ImageR","Fin_lo_the_D_Duck_faci","facilitating",2
"40","Block2",46,"book","dog3","book3","ImageR","ImageL","Fin_hi_the_V_Book_neut","neutral",2
